"id2","variable","value","p"
406003,"X65_and_66_years",19,1.46379044684129
406003,"X67_to_69_years",25,1.92604006163328
406003,"X70_to_74_years",23,1.77195685670262
406003,"X75_to_79_years",29,2.23420647149461
406003,"X80_to_84_years",14,1.07858243451464
406003,"X85_years_and_over",11,0.847457627118644
406004,"Xunder_5_years",58,5.11013215859031
406004,"X5_to_9_years",41,3.61233480176211
406004,"X10_to_14_years",49,4.31718061674009
406004,"X15_to_17_years",42,3.70044052863436
406004,"X18_to_21_years",42,3.70044052863436
406004,"X22_to_24_years",45,3.9647577092511
406004,"X25_to_29_years",116,10.2202643171806
406004,"X30_to_34_years",74,6.51982378854626
406004,"X35_to_39_years",75,6.6079295154185
406004,"X40_to_44_years",67,5.90308370044053
406004,"X45_to_49_years",78,6.87224669603524
406004,"X50_to_54_years",82,7.22466960352423
406004,"X55_to_59_years",82,7.22466960352423
406004,"X60_and_61_years",38,3.34801762114537
406004,"X62_to_64_years",37,3.25991189427313
406004,"X65_and_66_years",30,2.6431718061674
406004,"X67_to_69_years",33,2.90748898678414
406004,"X70_to_74_years",46,4.05286343612335
406004,"X75_to_79_years",39,3.43612334801762
406004,"X80_to_84_years",30,2.6431718061674
406004,"X85_years_and_over",31,2.73127753303965
407001,"Xunder_5_years",69,5.29953917050691
407001,"X5_to_9_years",57,4.3778801843318
407001,"X10_to_14_years",64,4.91551459293395
407001,"X15_to_17_years",31,2.38095238095238
407001,"X18_to_21_years",36,2.76497695852535
407001,"X22_to_24_years",57,4.3778801843318
407001,"X25_to_29_years",67,5.14592933947773
407001,"X30_to_34_years",73,5.60675883256528
407001,"X35_to_39_years",88,6.75883256528418
407001,"X40_to_44_years",76,5.83717357910906
407001,"X45_to_49_years",99,7.6036866359447
407001,"X50_to_54_years",109,8.37173579109063
407001,"X55_to_59_years",112,8.60215053763441
407001,"X60_and_61_years",44,3.37941628264209
407001,"X62_to_64_years",70,5.37634408602151
407001,"X65_and_66_years",40,3.07219662058372
407001,"X67_to_69_years",48,3.68663594470046
407001,"X70_to_74_years",46,3.53302611367128
407001,"X75_to_79_years",30,2.30414746543779
407001,"X80_to_84_years",49,3.76344086021505
407001,"X85_years_and_over",37,2.84178187403994
407002,"Xunder_5_years",45,3.9232781168265
407002,"X5_to_9_years",47,4.0976460331299
407002,"X10_to_14_years",51,4.4463818657367
407002,"X15_to_17_years",31,2.7027027027027
407002,"X18_to_21_years",32,2.7898866608544
407002,"X22_to_24_years",48,4.1848299912816
407002,"X25_to_29_years",55,4.79511769834351
407002,"X30_to_34_years",61,5.31822144725371
407002,"X35_to_39_years",87,7.58500435919791
407002,"X40_to_44_years",67,5.84132519616391
407002,"X45_to_49_years",83,7.23626852659111
407002,"X50_to_54_years",96,8.36965998256321
407002,"X55_to_59_years",101,8.80557977332171
407002,"X60_and_61_years",47,4.0976460331299
407002,"X62_to_64_years",55,4.79511769834351
407002,"X65_and_66_years",45,3.9232781168265
407002,"X67_to_69_years",45,3.9232781168265
407002,"X70_to_74_years",55,4.79511769834351
407002,"X75_to_79_years",33,2.8770706190061
407002,"X80_to_84_years",39,3.4001743679163
407002,"X85_years_and_over",24,2.0924149956408
407003,"Xunder_5_years",38,4.34285714285714
407003,"X5_to_9_years",30,3.42857142857143
407003,"X10_to_14_years",15,1.71428571428571
407003,"X15_to_17_years",7,0.8
407003,"X18_to_21_years",31,3.54285714285714
407003,"X22_to_24_years",57,6.51428571428571
407003,"X25_to_29_years",94,10.7428571428571
407003,"X30_to_34_years",79,9.02857142857143
407003,"X35_to_39_years",73,8.34285714285714
407003,"X40_to_44_years",54,6.17142857142857
407003,"X45_to_49_years",52,5.94285714285714
407003,"X50_to_54_years",66,7.54285714285714
407003,"X55_to_59_years",86,9.82857142857143
407003,"X60_and_61_years",30,3.42857142857143
407003,"X62_to_64_years",40,4.57142857142857
407003,"X65_and_66_years",22,2.51428571428571
407003,"X67_to_69_years",23,2.62857142857143
407003,"X70_to_74_years",29,3.31428571428571
407003,"X75_to_79_years",18,2.05714285714286
407003,"X80_to_84_years",16,1.82857142857143
407003,"X85_years_and_over",15,1.71428571428571
408001,"Xunder_5_years",40,3.45721694036301
408001,"X5_to_9_years",40,3.45721694036301
408001,"X10_to_14_years",49,4.23509075194468
408001,"X15_to_17_years",28,2.42005185825411
408001,"X18_to_21_years",73,6.30942091616249
408001,"X22_to_24_years",61,5.27225583405359
408001,"X25_to_29_years",79,6.82800345721694
408001,"X30_to_34_years",64,5.53154710458081
408001,"X35_to_39_years",68,5.87726879861711
408001,"X40_to_44_years",54,4.66724286949006
408001,"X45_to_49_years",80,6.91443388072602
408001,"X50_to_54_years",93,8.03802938634399
408001,"X55_to_59_years",88,7.60587726879862
408001,"X60_and_61_years",31,2.67934312878133
408001,"X62_to_64_years",48,4.14866032843561
408001,"X65_and_66_years",28,2.42005185825411
408001,"X67_to_69_years",41,3.54364736387208
408001,"X70_to_74_years",55,4.75367329299914
408001,"X75_to_79_years",57,4.92653414001729
408001,"X80_to_84_years",34,2.93863439930856
408001,"X85_years_and_over",46,3.97579948141746
408002,"Xunder_5_years",26,4.03100775193798
408002,"X5_to_9_years",14,2.17054263565891
408002,"X10_to_14_years",10,1.55038759689922
408002,"X15_to_17_years",5,0.775193798449612
408002,"X18_to_21_years",41,6.35658914728682
408002,"X22_to_24_years",53,8.21705426356589
408002,"X25_to_29_years",67,10.3875968992248
408002,"X30_to_34_years",57,8.83720930232558
408002,"X35_to_39_years",42,6.51162790697674
408002,"X40_to_44_years",41,6.35658914728682
408002,"X45_to_49_years",31,4.8062015503876
408002,"X50_to_54_years",32,4.96124031007752
408002,"X55_to_59_years",33,5.11627906976744
408002,"X60_and_61_years",15,2.32558139534884
408002,"X62_to_64_years",33,5.11627906976744
408002,"X65_and_66_years",19,2.94573643410853
408002,"X67_to_69_years",35,5.42635658914729
408002,"X70_to_74_years",22,3.41085271317829
408002,"X75_to_79_years",25,3.87596899224806
408002,"X80_to_84_years",24,3.72093023255814
408002,"X85_years_and_over",20,3.10077519379845
408003,"Xunder_5_years",19,2.67983074753173
408003,"X5_to_9_years",25,3.52609308885755
408003,"X10_to_14_years",22,3.10296191819464
408003,"X15_to_17_years",8,1.12834978843441
408003,"X18_to_21_years",91,12.8349788434415
408003,"X22_to_24_years",43,6.06488011283498
408003,"X25_to_29_years",43,6.06488011283498
408003,"X30_to_34_years",47,6.62905500705219
408003,"X35_to_39_years",36,5.07757404795487
408003,"X40_to_44_years",43,6.06488011283498
408003,"X45_to_49_years",36,5.07757404795487
408003,"X50_to_54_years",41,5.78279266572638
408003,"X55_to_59_years",40,5.64174894217207
408003,"X60_and_61_years",17,2.39774330042313
408003,"X62_to_64_years",25,3.52609308885755
408003,"X65_and_66_years",12,1.69252468265162
408003,"X67_to_69_years",22,3.10296191819464
408003,"X70_to_74_years",26,3.66713681241185
408003,"X75_to_79_years",28,3.94922425952045
408003,"X80_to_84_years",32,4.51339915373766
408003,"X85_years_and_over",53,7.475317348378
409001,"Xunder_5_years",2,0.307219662058372
409001,"X5_to_9_years",2,0.307219662058372
409001,"X10_to_14_years",4,0.614439324116744
409001,"X15_to_17_years",6,0.921658986175115
409001,"X18_to_21_years",472,72.5038402457757
409001,"X22_to_24_years",37,5.68356374807988
409001,"X25_to_29_years",14,2.1505376344086
409001,"X30_to_34_years",4,0.614439324116744
409001,"X35_to_39_years",6,0.921658986175115
409001,"X40_to_44_years",3,0.460829493087558
409001,"X45_to_49_years",7,1.0752688172043
409001,"X50_to_54_years",14,2.1505376344086
409001,"X55_to_59_years",26,3.99385560675883
409001,"X60_and_61_years",3,0.460829493087558
409001,"X62_to_64_years",9,1.38248847926267
409001,"X65_and_66_years",6,0.921658986175115
409001,"X67_to_69_years",13,1.99692780337942
409001,"X70_to_74_years",7,1.0752688172043
409001,"X75_to_79_years",6,0.921658986175115
409001,"X80_to_84_years",7,1.0752688172043
409001,"X85_years_and_over",3,0.460829493087558
409002,"Xunder_5_years",140,5.93471810089021
409002,"X5_to_9_years",129,5.46841882153455
409002,"X10_to_14_years",121,5.12929207291225
409002,"X15_to_17_years",75,3.17931326833404
409002,"X18_to_21_years",60,2.54345061466723
409002,"X22_to_24_years",86,3.6456125476897
409002,"X25_to_29_years",118,5.00211954217889
409002,"X30_to_34_years",130,5.51080966511234
409002,"X35_to_39_years",142,6.01949978804578
409002,"X40_to_44_years",166,7.03688003391267
409002,"X45_to_49_years",168,7.12166172106825
409002,"X50_to_54_years",186,7.88469690546842
409002,"X55_to_59_years",165,6.99448919033489
409002,"X60_and_61_years",82,3.47604917337855
409002,"X62_to_64_years",103,4.36625688851208
409002,"X65_and_66_years",52,2.20432386604493
409002,"X67_to_69_years",60,2.54345061466723
409002,"X70_to_74_years",103,4.36625688851208
409002,"X75_to_79_years",92,3.89995760915642
409002,"X80_to_84_years",84,3.56083086053412
409002,"X85_years_and_over",97,4.11191182704536
409003,"Xunder_5_years",70,5.94227504244482
409003,"X5_to_9_years",43,3.65025466893039
409003,"X10_to_14_years",28,2.37691001697793
409003,"X15_to_17_years",37,3.14091680814941
409003,"X18_to_21_years",89,7.55517826825127
409003,"X22_to_24_years",75,6.36672325976231
409003,"X25_to_29_years",99,8.40407470288625
409003,"X30_to_34_years",78,6.6213921901528
409003,"X35_to_39_years",79,6.7062818336163
409003,"X40_to_44_years",74,6.28183361629881
409003,"X45_to_49_years",90,7.64006791171477
409003,"X50_to_54_years",82,6.96095076400679
409003,"X55_to_59_years",83,7.04584040747029
409003,"X60_and_61_years",33,2.80135823429542
409003,"X62_to_64_years",42,3.56536502546689
409003,"X65_and_66_years",26,2.20713073005093
409003,"X67_to_69_years",33,2.80135823429542
409003,"X70_to_74_years",38,3.2258064516129
409003,"X75_to_79_years",32,2.71646859083192
409003,"X80_to_84_years",22,1.86757215619694
409003,"X85_years_and_over",25,2.12224108658744
409004,"Xunder_5_years",0,0
409004,"X5_to_9_years",0,0
409004,"X10_to_14_years",0,0
409004,"X15_to_17_years",2,0.363636363636364
409004,"X18_to_21_years",497,90.3636363636364
409004,"X22_to_24_years",26,4.72727272727273
409004,"X25_to_29_years",1,0.181818181818182
409004,"X30_to_34_years",1,0.181818181818182
409004,"X35_to_39_years",1,0.181818181818182
409004,"X40_to_44_years",2,0.363636363636364
409004,"X45_to_49_years",4,0.727272727272727
409004,"X50_to_54_years",2,0.363636363636364
409004,"X55_to_59_years",3,0.545454545454545
409004,"X60_and_61_years",0,0
409004,"X62_to_64_years",5,0.909090909090909
409004,"X65_and_66_years",0,0
409004,"X67_to_69_years",1,0.181818181818182
409004,"X70_to_74_years",2,0.363636363636364
409004,"X75_to_79_years",1,0.181818181818182
409004,"X80_to_84_years",2,0.363636363636364
409004,"X85_years_and_over",0,0
410001,"Xunder_5_years",11,2.0109689213894
410001,"X5_to_9_years",9,1.64533820840951
410001,"X10_to_14_years",2,0.36563071297989
410001,"X15_to_17_years",5,0.914076782449726
410001,"X18_to_21_years",15,2.74223034734918
410001,"X22_to_24_years",32,5.85009140767824
410001,"X25_to_29_years",43,7.86106032906764
410001,"X30_to_34_years",67,12.2486288848263
410001,"X35_to_39_years",42,7.6782449725777
410001,"X40_to_44_years",41,7.49542961608775
410001,"X45_to_49_years",42,7.6782449725777
410001,"X50_to_54_years",61,11.1517367458867
410001,"X55_to_59_years",44,8.04387568555759
410001,"X60_and_61_years",14,2.55941499085923
410001,"X62_to_64_years",44,8.04387568555759
410001,"X65_and_66_years",10,1.82815356489945
410001,"X67_to_69_years",14,2.55941499085923
410001,"X70_to_74_years",23,4.20475319926874
410001,"X75_to_79_years",10,1.82815356489945
410001,"X80_to_84_years",7,1.27970749542962
410001,"X85_years_and_over",11,2.0109689213894
410002,"Xunder_5_years",52,3.66713681241185
410002,"X5_to_9_years",26,1.83356840620592
410002,"X10_to_14_years",25,1.76304654442877
410002,"X15_to_17_years",18,1.26939351198872
410002,"X18_to_21_years",219,15.4442877291961
410002,"X22_to_24_years",200,14.1043723554302
410002,"X25_to_29_years",143,10.0846262341326
410002,"X30_to_34_years",115,8.11001410437236
410002,"X35_to_39_years",105,7.40479548660085
410002,"X40_to_44_years",65,4.58392101551481
410002,"X45_to_49_years",79,5.57122708039492
410002,"X50_to_54_years",67,4.72496473906911
410002,"X55_to_59_years",71,5.00705218617771
410002,"X60_and_61_years",33,2.32722143864598
410002,"X62_to_64_years",39,2.75035260930889
410002,"X65_and_66_years",15,1.05782792665726
410002,"X67_to_69_years",25,1.76304654442877
410002,"X70_to_74_years",18,1.26939351198872
410002,"X75_to_79_years",30,2.11565585331453
410002,"X80_to_84_years",25,1.76304654442877
410002,"X85_years_and_over",48,3.38504936530324
411001,"Xunder_5_years",84,9.32297447280799
411001,"X5_to_9_years",55,6.10432852386238
411001,"X10_to_14_years",43,4.77247502774695
411001,"X15_to_17_years",27,2.99667036625971
411001,"X18_to_21_years",34,3.77358490566038
411001,"X22_to_24_years",33,3.66259711431743
411001,"X25_to_29_years",84,9.32297447280799
411001,"X30_to_34_years",50,5.54938956714761
411001,"X35_to_39_years",50,5.54938956714761
411001,"X40_to_44_years",54,5.99334073251942
411001,"X45_to_49_years",43,4.77247502774695
411001,"X50_to_54_years",48,5.32741398446171
411001,"X55_to_59_years",53,5.88235294117647
411001,"X60_and_61_years",28,3.10765815760266
411001,"X62_to_64_years",30,3.32963374028857
411001,"X65_and_66_years",28,3.10765815760266
411001,"X67_to_69_years",29,3.21864594894562
411001,"X70_to_74_years",47,5.21642619311876
411001,"X75_to_79_years",36,3.99556048834628
411001,"X80_to_84_years",25,2.77469478357381
411001,"X85_years_and_over",20,2.21975582685905
411002,"Xunder_5_years",1,1.14942528735632
411002,"X5_to_9_years",1,1.14942528735632
411002,"X10_to_14_years",1,1.14942528735632
411002,"X15_to_17_years",0,0
411002,"X18_to_21_years",0,0
411002,"X22_to_24_years",1,1.14942528735632
411002,"X25_to_29_years",5,5.74712643678161
411002,"X30_to_34_years",6,6.89655172413793
411002,"X35_to_39_years",5,5.74712643678161
411002,"X40_to_44_years",2,2.29885057471264
411002,"X45_to_49_years",2,2.29885057471264
411002,"X50_to_54_years",7,8.04597701149425
411002,"X55_to_59_years",6,6.89655172413793
411002,"X60_and_61_years",3,3.44827586206897
411002,"X62_to_64_years",8,9.19540229885057
411002,"X65_and_66_years",5,5.74712643678161
411002,"X67_to_69_years",5,5.74712643678161
411002,"X70_to_74_years",12,13.7931034482759
411002,"X75_to_79_years",7,8.04597701149425
411002,"X80_to_84_years",8,9.19540229885057
411002,"X85_years_and_over",2,2.29885057471264
411003,"Xunder_5_years",23,3.93162393162393
411003,"X5_to_9_years",18,3.07692307692308
411003,"X10_to_14_years",8,1.36752136752137
411003,"X15_to_17_years",12,2.05128205128205
411003,"X18_to_21_years",15,2.56410256410256
411003,"X22_to_24_years",30,5.12820512820513
411003,"X25_to_29_years",58,9.91452991452991
411003,"X30_to_34_years",41,7.00854700854701
411003,"X35_to_39_years",35,5.98290598290598
411003,"X40_to_44_years",36,6.15384615384615
411003,"X45_to_49_years",38,6.4957264957265
411003,"X50_to_54_years",36,6.15384615384615
411003,"X55_to_59_years",61,10.4273504273504
411003,"X60_and_61_years",22,3.76068376068376
411003,"X62_to_64_years",37,6.32478632478632
411003,"X65_and_66_years",18,3.07692307692308
411003,"X67_to_69_years",27,4.61538461538461
411003,"X70_to_74_years",29,4.95726495726496
411003,"X75_to_79_years",17,2.90598290598291
411003,"X80_to_84_years",13,2.22222222222222
411003,"X85_years_and_over",11,1.88034188034188
412001,"Xunder_5_years",37,1.96286472148541
412001,"X5_to_9_years",53,2.81167108753316
412001,"X10_to_14_years",50,2.6525198938992
412001,"X15_to_17_years",34,1.80371352785146
412001,"X18_to_21_years",343,18.1962864721485
412001,"X22_to_24_years",366,19.4164456233422
412001,"X25_to_29_years",375,19.893899204244
412001,"X30_to_34_years",164,8.70026525198939
412001,"X35_to_39_years",161,8.54111405835544
412001,"X40_to_44_years",112,5.94164456233422
412001,"X45_to_49_years",67,3.55437665782493
412001,"X50_to_54_years",56,2.97082228116711
412001,"X55_to_59_years",23,1.22015915119363
412001,"X60_and_61_years",7,0.371352785145889
412001,"X62_to_64_years",8,0.424403183023873
412001,"X65_and_66_years",3,0.159151193633952
412001,"X67_to_69_years",5,0.26525198938992
412001,"X70_to_74_years",11,0.583554376657825
412001,"X75_to_79_years",3,0.159151193633952
412001,"X80_to_84_years",3,0.159151193633952
412001,"X85_years_and_over",4,0.212201591511936
413001,"Xunder_5_years",50,4.31778929188256
413001,"X5_to_9_years",61,5.26770293609672
413001,"X10_to_14_years",62,5.35405872193437
413001,"X15_to_17_years",37,3.19516407599309
413001,"X18_to_21_years",31,2.67702936096718
413001,"X22_to_24_years",21,1.81347150259067
413001,"X25_to_29_years",33,2.84974093264249
413001,"X30_to_34_years",42,3.62694300518135
413001,"X35_to_39_years",68,5.87219343696028
413001,"X40_to_44_years",77,6.64939550949914
413001,"X45_to_49_years",87,7.51295336787565
413001,"X50_to_54_years",140,12.0898100172712
413001,"X55_to_59_years",119,10.2763385146805
413001,"X60_and_61_years",49,4.2314335060449
413001,"X62_to_64_years",68,5.87219343696028
413001,"X65_and_66_years",50,4.31778929188256
413001,"X67_to_69_years",40,3.45423143350604
413001,"X70_to_74_years",52,4.49050086355786
413001,"X75_to_79_years",22,1.89982728842832
413001,"X80_to_84_years",30,2.59067357512953
413001,"X85_years_and_over",19,1.64075993091537
413002,"Xunder_5_years",28,3.83036935704514
413002,"X5_to_9_years",38,5.19835841313269
413002,"X10_to_14_years",49,6.703146374829
413002,"X15_to_17_years",35,4.78796169630643
413002,"X18_to_21_years",22,3.00957592339261
413002,"X22_to_24_years",12,1.64158686730506
413002,"X25_to_29_years",20,2.7359781121751
413002,"X30_to_34_years",20,2.7359781121751
413002,"X35_to_39_years",37,5.06155950752394
413002,"X40_to_44_years",51,6.97674418604651
413002,"X45_to_49_years",61,8.34473324213406
413002,"X50_to_54_years",73,9.98632010943912
413002,"X55_to_59_years",94,12.859097127223
413002,"X60_and_61_years",29,3.9671682626539
413002,"X62_to_64_years",42,5.74555403556772
413002,"X65_and_66_years",23,3.14637482900137
413002,"X67_to_69_years",23,3.14637482900137
413002,"X70_to_74_years",26,3.55677154582763
413002,"X75_to_79_years",17,2.32558139534884
413002,"X80_to_84_years",18,2.46238030095759
413002,"X85_years_and_over",13,1.77838577291382
413003,"Xunder_5_years",29,3.1763417305586
413003,"X5_to_9_years",47,5.14786418400876
413003,"X10_to_14_years",52,5.69550930996714
413003,"X15_to_17_years",44,4.81927710843374
413003,"X18_to_21_years",30,3.28587075575027
413003,"X22_to_24_years",13,1.42387732749179
413003,"X25_to_29_years",19,2.08105147864184
413003,"X30_to_34_years",24,2.62869660460022
413003,"X35_to_39_years",34,3.72398685651698
413003,"X40_to_44_years",58,6.3526834611172
413003,"X45_to_49_years",74,8.10514786418401
413003,"X50_to_54_years",105,11.500547645126
413003,"X55_to_59_years",107,11.7196056955093
413003,"X60_and_61_years",46,5.03833515881709
413003,"X62_to_64_years",60,6.57174151150055
413003,"X65_and_66_years",30,3.28587075575027
413003,"X67_to_69_years",29,3.1763417305586
413003,"X70_to_74_years",44,4.81927710843374
413003,"X75_to_79_years",29,3.1763417305586
413003,"X80_to_84_years",20,2.19058050383352
413003,"X85_years_and_over",19,2.08105147864184
413004,"Xunder_5_years",36,3.10344827586207
413004,"X5_to_9_years",59,5.08620689655172
413004,"X10_to_14_years",81,6.98275862068965
413004,"X15_to_17_years",50,4.31034482758621
413004,"X18_to_21_years",33,2.8448275862069
413004,"X22_to_24_years",24,2.06896551724138
413004,"X25_to_29_years",30,2.58620689655172
413004,"X30_to_34_years",26,2.24137931034483
413004,"X35_to_39_years",43,3.70689655172414
413004,"X40_to_44_years",70,6.03448275862069
413004,"X45_to_49_years",107,9.22413793103448
413004,"X50_to_54_years",97,8.36206896551724
413004,"X55_to_59_years",130,11.2068965517241
413004,"X60_and_61_years",51,4.39655172413793
413004,"X62_to_64_years",81,6.98275862068965
413004,"X65_and_66_years",25,2.1551724137931
413004,"X67_to_69_years",52,4.48275862068965
413004,"X70_to_74_years",64,5.51724137931035
413004,"X75_to_79_years",34,2.93103448275862
413004,"X80_to_84_years",34,2.93103448275862
413004,"X85_years_and_over",33,2.8448275862069
413005,"Xunder_5_years",44,3.04920304920305
413005,"X5_to_9_years",61,4.22730422730423
413005,"X10_to_14_years",111,7.69230769230769
413005,"X15_to_17_years",69,4.78170478170478
413005,"X18_to_21_years",47,3.25710325710326
413005,"X22_to_24_years",24,1.66320166320166
413005,"X25_to_29_years",36,2.49480249480249
413005,"X30_to_34_years",43,2.97990297990298
413005,"X35_to_39_years",62,4.2966042966043
413005,"X40_to_44_years",88,6.0984060984061
413005,"X45_to_49_years",119,8.24670824670825
413005,"X50_to_54_years",171,11.8503118503119
413005,"X55_to_59_years",157,10.8801108801109
413005,"X60_and_61_years",73,5.05890505890506
413005,"X62_to_64_years",90,6.23700623700624
413005,"X65_and_66_years",48,3.32640332640333
413005,"X67_to_69_years",53,3.67290367290367
413005,"X70_to_74_years",38,2.63340263340263
413005,"X75_to_79_years",38,2.63340263340263
413005,"X80_to_84_years",45,3.11850311850312
413005,"X85_years_and_over",26,1.8018018018018
414001,"Xunder_5_years",20,3.01204819277108
414001,"X5_to_9_years",28,4.21686746987952
414001,"X10_to_14_years",32,4.81927710843374
414001,"X15_to_17_years",21,3.16265060240964
414001,"X18_to_21_years",18,2.71084337349398
414001,"X22_to_24_years",15,2.25903614457831
414001,"X25_to_29_years",12,1.80722891566265
414001,"X30_to_34_years",16,2.40963855421687
414001,"X35_to_39_years",31,4.66867469879518
414001,"X40_to_44_years",32,4.81927710843374
414001,"X45_to_49_years",43,6.47590361445783
414001,"X50_to_54_years",50,7.53012048192771
414001,"X55_to_59_years",53,7.98192771084337
414001,"X60_and_61_years",28,4.21686746987952
414001,"X62_to_64_years",42,6.32530120481928
414001,"X65_and_66_years",27,4.06626506024096
414001,"X67_to_69_years",43,6.47590361445783
414001,"X70_to_74_years",47,7.07831325301205
414001,"X75_to_79_years",36,5.42168674698795
414001,"X80_to_84_years",36,5.42168674698795
414001,"X85_years_and_over",34,5.12048192771084
414002,"Xunder_5_years",97,3.42998585572843
414002,"X5_to_9_years",176,6.22347949080622
414002,"X10_to_14_years",175,6.18811881188119
414002,"X15_to_17_years",105,3.71287128712871
414002,"X18_to_21_years",89,3.14710042432815
414002,"X22_to_24_years",54,1.90947666195191
414002,"X25_to_29_years",89,3.14710042432815
414002,"X30_to_34_years",100,3.53606789250354
414002,"X35_to_39_years",132,4.66760961810467
414002,"X40_to_44_years",221,7.81471004243281
414002,"X45_to_49_years",227,8.02687411598303
414002,"X50_to_54_years",253,8.94625176803395
414002,"X55_to_59_years",289,10.2192362093352
414002,"X60_and_61_years",106,3.74823196605375
414002,"X62_to_64_years",144,5.09193776520509
414002,"X65_and_66_years",103,3.64214992927864
414002,"X67_to_69_years",110,3.88967468175389
414002,"X70_to_74_years",124,4.38472418670438
414002,"X75_to_79_years",123,4.34936350777935
414002,"X80_to_84_years",63,2.22772277227723
414002,"X85_years_and_over",48,1.6973125884017
416011,"Xunder_5_years",119,6.68915120854413
416011,"X5_to_9_years",91,5.11523327712198
416011,"X10_to_14_years",106,5.9584035975267
416011,"X15_to_17_years",66,3.70994940978078
416011,"X18_to_21_years",81,4.5531197301855
416011,"X22_to_24_years",47,2.64193367060146
416011,"X25_to_29_years",122,6.85778527262507
416011,"X30_to_34_years",105,5.90219224283305
416011,"X35_to_39_years",122,6.85778527262507
416011,"X40_to_44_years",139,7.81337830241709
416011,"X45_to_49_years",166,9.33108487914559
416011,"X50_to_54_years",127,7.13884204609331
416011,"X55_to_59_years",95,5.34007869589657
416011,"X60_and_61_years",38,2.13603147835863
416011,"X62_to_64_years",57,3.20404721753794
416011,"X65_and_66_years",42,2.36087689713322
416011,"X67_to_69_years",45,2.52951096121417
416011,"X70_to_74_years",55,3.09162450815065
416011,"X75_to_79_years",56,3.14783586284429
416011,"X80_to_84_years",59,3.31646992692524
416011,"X85_years_and_over",41,2.30466554243957
416012,"Xunder_5_years",81,5.96465390279823
416012,"X5_to_9_years",58,4.27098674521355
416012,"X10_to_14_years",90,6.62739322533137
416012,"X15_to_17_years",44,3.240058910162
416012,"X18_to_21_years",52,3.82916053019146
416012,"X22_to_24_years",28,2.06185567010309
416012,"X25_to_29_years",93,6.84830633284241
416012,"X30_to_34_years",84,6.18556701030928
416012,"X35_to_39_years",86,6.33284241531664
416012,"X40_to_44_years",116,8.5419734904271
416012,"X45_to_49_years",102,7.51104565537555
416012,"X50_to_54_years",115,8.46833578792342
416012,"X55_to_59_years",115,8.46833578792342
416012,"X60_and_61_years",18,1.32547864506627
416012,"X62_to_64_years",58,4.27098674521355
416012,"X65_and_66_years",32,2.35640648011782
416012,"X67_to_69_years",36,2.65095729013255
416012,"X70_to_74_years",46,3.38733431516937
416012,"X75_to_79_years",37,2.72459499263623
416012,"X80_to_84_years",25,1.84094256259205
416012,"X85_years_and_over",42,3.09278350515464
416021,"Xunder_5_years",45,4.24128180961357
416021,"X5_to_9_years",62,5.8435438265787
416021,"X10_to_14_years",55,5.18378887841659
416021,"X15_to_17_years",30,2.82752120640905
416021,"X18_to_21_years",24,2.26201696512724
416021,"X22_to_24_years",25,2.35626767200754
416021,"X25_to_29_years",49,4.61828463713478
416021,"X30_to_34_years",36,3.39302544769086
416021,"X35_to_39_years",61,5.7492931196984
416021,"X40_to_44_years",85,8.01131008482564
416021,"X45_to_49_years",111,10.4618284637135
416021,"X50_to_54_years",107,10.0848256361923
416021,"X55_to_59_years",103,9.70782280867106
416021,"X60_and_61_years",39,3.67577756833176
416021,"X62_to_64_years",56,5.27803958529689
416021,"X65_and_66_years",24,2.26201696512724
416021,"X67_to_69_years",25,2.35626767200754
416021,"X70_to_74_years",45,4.24128180961357
416021,"X75_to_79_years",31,2.92177191328935
416021,"X80_to_84_years",25,2.35626767200754
416021,"X85_years_and_over",23,2.16776625824694
416022,"Xunder_5_years",131,3.89997022923489
416022,"X5_to_9_years",160,4.76332241738613
416022,"X10_to_14_years",179,5.32896695445073
416022,"X15_to_17_years",117,3.48317951771361
416022,"X18_to_21_years",119,3.54272104793093
416022,"X22_to_24_years",62,1.84578743673712
416022,"X25_to_29_years",135,4.01905328966954
416022,"X30_to_34_years",157,4.67401012206014
416022,"X35_to_39_years",203,6.04346531705865
416022,"X40_to_44_years",243,7.23429592140518
416022,"X45_to_49_years",279,8.30604346531706
416022,"X50_to_54_years",221,6.57933908901459
416022,"X55_to_59_years",236,7.02590056564454
416022,"X60_and_61_years",117,3.48317951771361
416022,"X62_to_64_years",160,4.76332241738613
416022,"X65_and_66_years",100,2.97707651086633
416022,"X67_to_69_years",139,4.1381363501042
416022,"X70_to_74_years",160,4.76332241738613
416022,"X75_to_79_years",124,3.69157487347425
416022,"X80_to_84_years",133,3.95951175945222
416022,"X85_years_and_over",184,5.47782077999405
417011,"Xunder_5_years",131,4.03573629081947
417011,"X5_to_9_years",163,5.02156500308072
417011,"X10_to_14_years",166,5.11398644485521
417011,"X15_to_17_years",110,3.38878619839803
417011,"X18_to_21_years",126,3.88170055452865
417011,"X22_to_24_years",85,2.61860751694393
417011,"X25_to_29_years",121,3.72766481823783
417011,"X30_to_34_years",123,3.78927911275416
417011,"X35_to_39_years",186,5.73012939001848
417011,"X40_to_44_years",244,7.51694393099199
417011,"X45_to_49_years",289,8.90326555760937
417011,"X50_to_54_years",253,7.79420825631547
417011,"X55_to_59_years",250,7.70178681454097
417011,"X60_and_61_years",100,3.08071472581639
417011,"X62_to_64_years",142,4.37461491065927
417011,"X65_and_66_years",93,2.86506469500924
